City,Date,AQI,Range,Air quality level,PM2.5,PM10,SO2,CO,NO2,O3
玉溪,2016-12,48,32~74,优,27,49,20,1.406,28,64
玉溪,2017-01,47,33~80,优,23,44,20,1.206,23,78
玉溪,2017-02,58,46~80,良,31,49,17,0.979,20,101
玉溪,2017-03,72,39~100,良,35,58,20,1.239,28,123
玉溪,2017-04,62,36~109,良,27,47,16,0.893,21,109
玉溪,2017-05,62,35~88,良,24,44,17,1.055,22,113
玉溪,2017-06,41,22~78,优,13,29,14,0.79,18,75
玉溪,2017-07,40,20~80,优,14,39,14,0.861,18,63
玉溪,2017-08,40,21~63,优,14,40,14,1.01,20,59
玉溪,2017-09,45,28~60,优,15,46,14,1.193,20,57
玉溪,2017-10,44,24~75,优,19,46,12,1.152,21,56
玉溪,2017-11,59,23~80,良,28,69,16,1.463,28,64
玉溪,2017-12,63,34~113,良,35,75,16,1.416,28,62
玉溪,2018-01,54,27~72,良,24,61,14,1.252,25,65
玉溪,2018-02,72,42~100,良,43,88,16,1.525,24,96
玉溪,2018-03,77,58~101,良,41,94,16,1.768,27,127
玉溪,2018-04,74,57~94,良,36,91,14,1.44,26,123
益阳,2014-12,119,119~119,轻度污染,90,74,41,0.8,22,94
益阳,2015-01,116,33~209,轻度污染,85,140,52,1.755,29,79
益阳,2015-02,79,41~124,良,51,101,29,2.593,26,86
益阳,2015-03,73,54~150,良,45,90,29,1.335,27,82
益阳,2015-04,80,55~108,良,40,95,34,1.527,25,124
益阳,2015-05,88,61~145,良,49,101,28,0.923,19,126
益阳,2015-06,67,43~109,良,32,67,38,0.893,15,110
益阳,2015-07,66,42~98,良,35,58,21,0.526,16,102
益阳,2015-08,74,37~116,良,35,60,18,0.513,19,127
益阳,2015-09,83,48~134,良,44,79,19,0.467,23,129
益阳,2015-10,89,36~153,良,60,99,26,0.777,35,113
益阳,2015-11,68,38~122,良,45,79,28,0.71,29,51
益阳,2015-12,92,39~185,良,65,109,25,0.929,33,61
益阳,2016-01,92,52~178,良,66,108,33,0.877,40,61
益阳,2016-02,86,38~281,良,57,103,28,1.338,33,97
益阳,2016-03,85,41~143,良,56,101,35,1.006,38,106
益阳,2016-04,70,28~114,良,39,72,40,0.6,30,107
益阳,2016-05,68,48~100,良,30,67,38,0.69,24,115
益阳,2016-06,64,40~107,良,22,49,25,0.603,17,112
益阳,2016-07,63,30~142,良,23,50,26,0.506,18,107
益阳,2016-08,67,46~100,良,33,63,18,0.661,17,114
益阳,2016-09,91,46~157,良,45,86,29,0.887,27,142
益阳,2016-10,63,29~114,良,36,69,17,0.797,27,76
益阳,2016-11,72,30~144,良,46,93,20,0.913,32,58
益阳,2016-12,93,45~128,良,67,131,24,1.529,45,69
益阳,2017-01,108,53~234,轻度污染,78,147,23,1.539,40,70
益阳,2017-02,73,40~127,良,47,92,16,1.2,34,91
益阳,2017-03,69,35~144,良,41,82,12,0.79,31,88
益阳,2017-04,73,34~125,良,29,66,13,0.677,26,115
益阳,2017-05,83,42~148,良,27,65,11,0.681,25,130
益阳,2017-06,54,28~85,良,24,42,7,0.783,17,98
益阳,2017-07,57,26~110,良,21,38,10,0.816,15,105
益阳,2017-08,56,28~97,良,22,40,8,0.874,17,101
益阳,2017-09,66,30~140,良,29,54,9,1.157,24,110
益阳,2017-10,57,25~119,良,36,64,9,1.097,27,84
益阳,2017-11,103,38~203,轻度污染,73,124,18,1.493,44,81
益阳,2017-12,96,52~149,良,70,126,24,1.668,45,71
益阳,2018-01,80,35~204,良,57,95,13,1.5,31,59
益阳,2018-02,86,42~196,良,56,115,14,1.668,31,76
益阳,2018-03,60,30~95,良,29,65,10,1.226,31,84
益阳,2018-04,72,34~167,良,26,87,10,0.984,26,102
岳阳,2013-12,125,125~125,轻度污染,95,159,51,1.8,52,34
岳阳,2014-01,167,81~480,中度污染,117,241,41,1.894,45,28
岳阳,2014-02,91,43~186,良,65,124,24,1.636,23,19
岳阳,2014-03,89,56~199,良,58,126,30,0.943,26,28
岳阳,2014-04,79,52~115,良,49,107,30,0.943,27,33
岳阳,2014-05,93,42~181,良,55,136,38,1.323,24,42
岳阳,2014-06,94,53~233,良,62,132,30,1.453,24,59
岳阳,2014-07,71,52~97,良,40,92,27,1.2,15,55
岳阳,2014-08,67,43~85,良,35,85,26,1.235,17,50
岳阳,2014-09,71,36~153,良,40,91,24,1.32,21,56
岳阳,2014-10,99,41~199,良,66,144,29,1.342,28,70
岳阳,2014-11,81,55~179,良,50,112,36,1.367,28,33
岳阳,2014-12,87,59~146,良,51,124,38,1.516,30,46
岳阳,2015-01,107,39~168,轻度污染,78,160,37,2.035,34,67
岳阳,2015-02,98,30~160,良,71,131,30,2.271,28,80
岳阳,2015-03,73,40~166,良,51,89,22,1.552,26,82
岳阳,2015-04,75,48~113,良,48,81,31,0.99,28,120
岳阳,2015-05,84,43~148,良,57,99,27,1.132,21,111
岳阳,2015-06,64,34~105,良,35,66,24,0.883,17,107
岳阳,2015-07,70,43~114,良,34,60,21,0.971,14,122
岳阳,2015-08,75,32~118,良,42,66,24,0.91,15,126
岳阳,2015-09,88,49~127,良,50,74,23,0.947,17,139
岳阳,2015-10,88,30~120,良,63,92,32,0.945,24,119
岳阳,2015-11,58,28~78,良,40,60,23,1.16,22,42
岳阳,2015-12,88,42~182,良,63,102,27,1.045,30,45
岳阳,2016-01,91,60~149,良,67,103,26,1.168,27,47
岳阳,2016-02,87,49~218,良,63,95,23,0.948,23,83
岳阳,2016-03,86,32~143,良,61,97,30,0.987,34,101
岳阳,2016-04,74,27~142,良,42,69,23,0.977,27,114
岳阳,2016-05,74,46~125,良,39,62,18,0.806,23,121
岳阳,2016-06,71,36~121,良,30,44,17,0.82,15,121
岳阳,2016-07,65,26~121,良,30,46,18,0.79,16,111
岳阳,2016-08,76,31~127,良,38,55,21,0.913,21,126
岳阳,2016-09,94,43~146,良,52,75,24,0.957,28,141
岳阳,2016-10,55,20~93,良,36,48,13,0.897,21,70
岳阳,2016-11,72,29~128,良,52,74,15,1.093,27,48
岳阳,2016-12,100,50~147,良,74,108,22,1.31,39,56
岳阳,2017-01,119,40~492,轻度污染,91,128,17,1.271,32,53
岳阳,2017-02,80,49~138,良,58,89,15,0.993,28,78
岳阳,2017-03,74,36~209,良,50,83,15,0.987,32,79
岳阳,2017-04,71,40~113,良,39,61,17,0.82,21,111
岳阳,2017-05,84,36~154,良,40,67,15,0.752,19,128
岳阳,2017-06,58,24~100,良,29,39,15,0.763,16,104
岳阳,2017-07,65,25~104,良,28,40,17,0.703,13,112
岳阳,2017-08,51,29~82,良,28,37,15,0.771,15,94
岳阳,2017-09,62,25~109,良,37,51,15,0.863,20,97
岳阳,2017-10,55,20~110,良,38,59,10,0.916,21,74
岳阳,2017-11,98,50~188,良,71,108,13,1.07,38,69
岳阳,2017-12,104,65~150,轻度污染,78,108,15,1.087,41,59
岳阳,2018-01,106,43~207,轻度污染,79,102,10,1.19,30,60
岳阳,2018-02,100,36~173,良,74,113,8,0.979,29,84
岳阳,2018-03,69,35~113,良,47,76,9,0.884,28,91
岳阳,2018-04,87,35~191,良,44,107,8,0.816,19,114
扬州,2013-12,189,67~386,中度污染,150,205,63,1.457,52,42
扬州,2014-01,150,59~305,轻度污染,115,166,49,1.148,40,41
扬州,2014-02,96,25~206,良,71,99,27,0.779,29,48
扬州,2014-03,108,60~205,轻度污染,79,133,47,0.932,48,63
扬州,2014-04,87,45~156,良,63,101,33,0.82,40,100
扬州,2014-05,114,68~215,轻度污染,81,150,38,0.929,46,134
扬州,2014-06,117,51~219,轻度污染,87,134,26,0.713,27,109
扬州,2014-07,95,50~161,良,65,117,23,0.742,23,109
扬州,2014-08,67,34~114,良,42,73,23,0.645,21,98
扬州,2014-09,60,33~126,良,33,58,24,0.56,17,101
扬州,2014-10,72,49~96,良,36,81,34,0.71,26,110
扬州,2014-11,83,37~161,良,55,107,33,1,33,69
扬州,2014-12,94,52~184,良,64,128,41,1,39,59
扬州,2015-01,113,47~214,轻度污染,81,157,35,1.158,37,60
扬州,2015-02,91,33~206,良,65,114,26,1.043,27,81
扬州,2015-03,88,40~148,良,62,108,27,0.955,29,90
扬州,2015-04,95,48~187,良,50,112,32,1.117,28,134
扬州,2015-05,100,55~172,轻度污染,52,98,31,0.706,35,146
扬州,2015-06,90,46~179,良,49,99,20,0.687,29,132
扬州,2015-07,84,37~152,良,39,80,19,0.765,26,121
扬州,2015-08,84,25~184,良,34,64,24,0.606,22,135
扬州,2015-09,81,53~174,良,31,57,18,0.69,21,136
扬州,2015-10,87,46~200,良,50,94,24,0.906,36,129
扬州,2015-11,74,32~188,良,50,86,18,0.963,34,76
扬州,2015-12,121,54~216,轻度污染,89,134,23,1.094,35,63
扬州,2016-01,107,39~238,轻度污染,77,118,24,1.068,28,75
扬州,2016-02,92,44~155,良,65,114,24,1.245,30,93
扬州,2016-03,91,47~189,良,63,114,34,1.155,39,101
扬州,2016-04,80,39~149,良,50,92,37,1.053,37,118
扬州,2016-05,89,55~171,良,50,99,27,0.971,28,127
扬州,2016-06,74,43~122,良,39,75,24,0.94,30,114
扬州,2016-07,83,37~166,良,32,59,18,0.71,27,127
扬州,2016-08,73,29~155,良,22,44,19,0.655,20,124
扬州,2016-09,81,31~168,良,32,59,16,0.773,22,130
扬州,2016-10,50,23~104,良,31,49,13,0.558,24,70
扬州,2016-11,87,32~220,良,62,103,16,0.827,39,65
扬州,2016-12,114,36~208,轻度污染,85,126,21,1.061,51,63
扬州,2017-01,103,40~236,轻度污染,76,107,16,1.055,39,70
扬州,2017-02,113,50~195,轻度污染,84,120,19,1.043,45,92
扬州,2017-03,91,50~166,良,65,106,18,0.868,47,104
扬州,2017-04,97,47~131,良,55,118,24,1.053,48,141
扬州,2017-05,117,42~179,轻度污染,48,112,23,0.894,44,163
扬州,2017-06,114,37~198,轻度污染,45,88,20,0.88,31,169
扬州,2017-07,104,41~195,轻度污染,34,65,21,0.79,32,153
扬州,2017-08,74,34~145,良,29,58,15,0.687,25,124
扬州,2017-09,66,34~129,良,35,69,15,0.687,30,100
扬州,2017-10,59,27~117,良,35,65,14,0.577,30,88
扬州,2017-11,91,46~160,良,63,114,15,0.857,54,67
扬州,2017-12,114,56~244,轻度污染,84,136,17,1.003,58,50
扬州,2018-01,103,25~213,轻度污染,71,133,12,1.055,45,57
扬州,2018-02,94,38~213,良,65,117,13,1.064,36,71
扬州,2018-03,91,34~190,良,65,114,17,1.165,47,95
扬州,2018-04,100,52~163,良,51,138,12,0.772,45,123
永州,2014-12,117,117~117,轻度污染,89,142,59,0.8,52,113
永州,2015-01,126,44~205,轻度污染,95,123,66,1.071,44,71
永州,2015-02,104,39~195,轻度污染,78,98,27,0.964,36,76
永州,2015-03,72,51~110,良,53,68,25,0.865,33,59
永州,2015-04,79,39~113,良,57,76,36,0.657,32,101
永州,2015-05,77,51~112,良,56,75,32,0.681,29,92
永州,2015-06,62,41~87,良,45,61,30,0.57,19,73
永州,2015-07,74,42~129,良,52,74,40,0.61,23,79
永州,2015-08,62,42~111,良,41,65,36,0.561,21,87
永州,2015-09,72,36~124,良,48,73,31,0.64,24,104
永州,2015-10,69,34~106,良,36,59,28,0.7,35,111
永州,2015-11,40,24~57,优,26,38,15,0.803,27,47
永州,2015-12,67,27~135,良,47,72,17,0.887,31,52
永州,2016-01,62,30~115,良,41,67,18,1.129,31,56
永州,2016-02,64,35~137,良,39,70,14,0.817,29,91
永州,2016-03,72,31~120,良,50,78,20,0.816,33,84
永州,2016-04,52,33~79,良,33,48,19,0.797,25,76
永州,2016-05,62,36~117,良,39,59,22,0.713,27,89
永州,2016-06,44,32~72,优,24,43,18,0.587,21,77
永州,2016-07,50,24~88,良,29,53,19,0.51,12,72
永州,2016-08,68,40~124,良,45,69,15,0.548,14,97
永州,2016-09,87,32~139,良,62,91,21,0.56,21,121
永州,2016-10,65,30~108,良,43,69,22,0.565,16,79
永州,2016-11,63,25~147,良,44,70,22,0.587,22,60
永州,2016-12,108,42~196,轻度污染,81,116,23,0.845,32,72
永州,2017-01,118,40~239,轻度污染,89,121,13,0.939,25,68
永州,2017-02,84,37~228,良,62,86,13,0.732,20,76
永州,2017-03,60,29~104,良,41,62,12,0.706,22,67
永州,2017-04,60,25~91,良,34,58,15,0.603,22,96
永州,2017-05,71,30~162,良,32,58,8,0.535,25,112
永州,2017-06,39,23~60,优,19,32,7,0.547,14,69
永州,2017-07,38,18~75,优,16,30,8,0.506,12,74
永州,2017-08,36,22~61,优,18,32,8,0.526,12,67
永州,2017-09,59,28~104,良,35,56,10,0.683,16,95
永州,2017-10,63,25~128,良,44,67,11,0.684,18,88
永州,2017-11,94,40~163,良,69,99,17,0.757,35,73
永州,2017-12,109,45~169,轻度污染,81,118,21,0.803,45,76
永州,2018-01,95,29~216,良,70,98,14,0.897,39,57
永州,2018-02,92,30~173,良,67,100,11,0.825,42,81
永州,2018-03,67,26~105,良,47,68,13,0.771,32,85
永州,2018-04,69,37~96,良,43,81,16,0.576,22,97
淄博,2013-12,203,77~368,重度污染,162,255,242,2.967,87,29
淄博,2014-01,184,65~328,中度污染,144,221,154,2.316,71,39
淄博,2014-02,143,55~339,轻度污染,109,155,141,2.175,61,53
淄博,2014-03,145,78~258,轻度污染,107,190,148,1.952,71,81
淄博,2014-04,133,41~249,轻度污染,97,179,133,1.95,72,99
淄博,2014-05,113,57~171,轻度污染,70,167,98,1.642,57,145
淄博,2014-06,118,56~162,轻度污染,74,131,82,1.76,56,162
淄博,2014-07,120,48~178,轻度污染,73,134,80,1.871,60,168
淄博,2014-08,117,59~174,轻度污染,76,142,113,2.071,64,166
淄博,2014-09,104,61~202,轻度污染,73,134,90,2.07,63,117
淄博,2014-10,114,58~203,轻度污染,82,155,96,2.055,68,86
淄博,2014-11,159,63~345,中度污染,122,199,129,2.553,76,41
淄博,2014-12,145,65~243,轻度污染,107,199,153,2.513,74,34
淄博,2015-01,152,63~292,中度污染,115,198,141,2.416,74,30
淄博,2015-02,130,63~251,轻度污染,97,169,103,2.168,59,46
淄博,2015-03,135,70~428,轻度污染,91,189,97,2.035,67,66
淄博,2015-04,115,57~209,轻度污染,81,153,70,1.937,60,114
淄博,2015-05,106,59~180,轻度污染,69,145,67,1.89,58,145
淄博,2015-06,120,52~200,轻度污染,65,136,60,1.737,51,176
淄博,2015-07,107,52~153,轻度污染,66,128,51,2.013,53,148
淄博,2015-08,95,59~176,良,57,112,60,2.006,55,140
淄博,2015-09,99,54~170,良,66,124,60,1.88,59,129
淄博,2015-10,127,64~266,轻度污染,90,169,83,2.287,70,92
淄博,2015-11,129,34~318,轻度污染,98,153,71,2.26,57,39
淄博,2015-12,195,56~500,中度污染,153,247,122,2.729,73,33
淄博,2016-01,142,59~354,轻度污染,107,174,102,2.148,61,41
淄博,2016-02,112,40~237,轻度污染,81,138,75,1.693,50,65
淄博,2016-03,115,63~190,轻度污染,76,172,68,1.716,59,88
淄博,2016-04,114,63~200,轻度污染,76,168,55,1.693,54,114
淄博,2016-05,106,62~187,轻度污染,60,122,56,1.69,51,145
淄博,2016-06,114,71~186,轻度污染,54,98,43,1.527,42,173
淄博,2016-07,96,39~160,良,54,88,29,1.655,38,147
淄博,2016-08,79,44~145,良,42,78,38,1.794,41,120
淄博,2016-09,107,49~189,轻度污染,71,123,47,2.153,54,147
淄博,2016-10,90,41~190,良,65,105,46,1.874,55,69
淄博,2016-11,120,34~226,轻度污染,90,142,57,1.943,56,47
淄博,2016-12,162,63~416,中度污染,124,194,79,2.919,65,37
淄博,2017-01,162,59~319,中度污染,126,199,77,2.687,64,42
淄博,2017-02,111,55~229,轻度污染,80,135,70,1.896,51,73
淄博,2017-03,95,57~178,良,66,126,58,1.719,54,90
淄博,2017-04,95,63~209,良,58,130,39,1.67,47,120
淄博,2017-05,126,59~206,轻度污染,57,138,34,1.481,38,169
淄博,2017-06,126,47~199,轻度污染,54,112,31,1.57,39,186
淄博,2017-07,101,49~174,轻度污染,48,96,17,1.548,31,146
淄博,2017-08,97,41~191,良,40,77,18,1.539,31,152
淄博,2017-09,97,48~140,良,45,94,22,1.577,37,151
淄博,2017-10,94,27~201,良,65,106,32,1.771,53,94
淄博,2017-11,93,53~178,良,63,121,38,1.54,54,67
淄博,2017-12,120,58~321,轻度污染,88,146,50,2.106,64,52
淄博,2018-01,123,49~316,轻度污染,92,144,47,2.026,57,55
淄博,2018-02,100,58~224,良,67,118,41,1.596,40,84
淄博,2018-03,101,52~278,轻度污染,67,113,29,1.458,44,123
淄博,2018-04,105,42~228,轻度污染,48,132,26,1.196,36,139
自贡,2013-12,143,143~143,轻度污染,110,141,46,0.9,27,37
自贡,2014-01,186,86~301,中度污染,145,193,35,1.252,33,30
自贡,2014-02,120,34~206,轻度污染,90,120,34,0.879,24,32
自贡,2014-03,92,49~158,良,67,109,24,0.803,23,32
自贡,2014-04,73,47~117,良,51,92,18,0.71,18,26
自贡,2014-05,111,63~192,轻度污染,82,138,16,1.01,18,25
自贡,2014-06,68,50~101,良,46,82,17,0.903,27,61
自贡,2014-07,70,48~144,良,45,87,20,0.935,30,74
自贡,2014-08,66,44~116,良,45,74,16,0.797,19,74
自贡,2014-09,72,40~113,良,49,79,15,0.753,17,60
自贡,2014-10,99,34~222,良,73,106,22,0.829,22,55
自贡,2014-11,94,37~196,良,70,100,21,0.843,24,50
自贡,2014-12,140,70~229,轻度污染,107,145,28,1.081,32,51
自贡,2015-01,185,51~295,中度污染,144,188,25,1.513,33,54
自贡,2015-02,144,37~261,轻度污染,109,151,21,1.189,28,64
自贡,2015-03,103,53~174,轻度污染,78,114,22,1.452,28,55
自贡,2015-04,91,32~228,良,67,98,16,0.947,24,56
自贡,2015-05,86,48~195,良,62,100,16,0.655,25,72
自贡,2015-06,68,45~104,良,48,82,12,0.69,29,72
自贡,2015-07,77,35~110,良,50,76,13,0.681,31,117
自贡,2015-08,75,43~120,良,46,73,16,0.661,30,110
自贡,2015-09,60,34~109,良,40,61,17,0.69,25,72
自贡,2015-10,110,37~225,轻度污染,81,125,16,0.948,35,70
自贡,2015-11,93,37~163,良,68,100,18,1.033,32,40
自贡,2015-12,120,48~229,轻度污染,90,125,23,1.061,42,33
自贡,2016-01,134,37~238,轻度污染,101,133,18,1.084,40,28
自贡,2016-02,135,53~366,轻度污染,103,142,12,1.155,40,52
自贡,2016-03,116,32~196,轻度污染,87,131,13,0.948,26,69
自贡,2016-04,79,41~147,良,57,92,10,0.747,25,69
自贡,2016-05,96,33~317,良,71,104,11,0.813,27,83
自贡,2016-06,62,30~109,良,41,60,13,0.7,26,90
自贡,2016-07,55,30~89,良,33,52,16,0.539,27,84
自贡,2016-08,71,36~166,良,50,70,14,0.655,30,96
自贡,2016-09,72,40~162,良,52,71,11,0.77,32,75
自贡,2016-10,88,31~188,良,65,86,16,0.865,35,82
自贡,2016-11,136,35~232,轻度污染,102,132,20,1.093,43,88
自贡,2016-12,155,68~228,中度污染,117,144,24,1.281,42,56
自贡,2017-01,180,42~324,中度污染,141,170,28,1.326,50,58
自贡,2017-02,127,55~226,轻度污染,96,122,24,1.1,41,78
自贡,2017-03,91,48~143,良,66,95,17,0.861,40,78
自贡,2017-04,73,33~108,良,46,73,12,0.77,29,113
自贡,2017-05,88,47~143,良,59,88,12,0.781,30,122
自贡,2017-06,67,34~110,良,33,59,13,0.627,32,104
自贡,2017-07,98,40~182,良,36,53,13,0.571,29,153
自贡,2017-08,70,28~119,良,37,50,11,0.561,26,115
自贡,2017-09,62,28~148,良,42,61,12,0.643,32,87
自贡,2017-10,60,31~144,良,40,58,12,0.697,35,49
自贡,2017-11,118,54~213,轻度污染,88,115,17,0.947,45,76
自贡,2017-12,153,77~248,中度污染,116,153,18,1.248,54,59
自贡,2018-01,130,35~249,轻度污染,99,124,20,1.265,48,72
自贡,2018-02,125,62~263,轻度污染,93,118,14,1.054,37,103
自贡,2018-03,92,49~159,良,65,92,14,0.842,37,122
自贡,2018-04,91,35~140,良,52,92,14,0.728,31,138
珠海,2013-12,109,23~186,轻度污染,82,111,27,1.22,70,80
珠海,2014-01,97,56~176,良,71,98,20,1.155,64,115
珠海,2014-02,51,22~92,良,33,41,10,0.736,38,71
珠海,2014-03,51,32~99,良,32,50,10,0.642,37,71
珠海,2014-04,54,31~105,良,31,53,9,0.75,31,85
珠海,2014-05,31,20~51,优,13,27,6,0.739,24,57
珠海,2014-06,44,24~141,优,17,36,9,0.863,23,78
珠海,2014-07,38,21~92,优,16,35,8,0.784,22,70
珠海,2014-08,33,20~62,优,11,31,7,0.771,22,61
珠海,2014-09,68,24~161,良,24,50,12,0.89,26,112
珠海,2014-10,95,47~168,良,47,79,14,1.287,29,147
珠海,2014-11,69,44~103,良,49,74,13,1.233,39,77
珠海,2014-12,85,32~136,良,62,81,17,1.339,52,77
珠海,2015-01,80,28~151,良,59,84,15,1.506,47,86
珠海,2015-02,81,25~161,良,59,83,10,1.207,35,84
珠海,2015-03,45,26~69,优,31,41,6,0.861,35,60
珠海,2015-04,52,28~105,良,27,50,7,0.667,27,81
珠海,2015-05,33,22~88,优,12,30,4,0.648,19,55
珠海,2015-06,27,19~36,优,9,26,4,0.637,11,46
珠海,2015-07,44,23~98,优,17,40,6,0.806,15,75
珠海,2015-08,50,23~124,优,23,45,8,0.771,21,82
珠海,2015-09,57,23~113,良,25,51,7,0.737,20,96
珠海,2015-10,82,26~154,良,41,73,12,0.813,29,129
珠海,2015-11,63,30~108,良,33,55,12,0.843,35,104
珠海,2015-12,61,33~101,良,34,58,14,0.977,45,75
珠海,2016-01,63,30~88,良,31,52,10,0.942,47,64
珠海,2016-02,54,26~81,良,30,51,9,0.779,32,76
珠海,2016-03,65,35~109,良,33,57,9,0.8,44,88
珠海,2016-04,51,29~96,良,25,40,8,0.733,32,82
珠海,2016-05,56,29~134,良,21,34,7,0.723,21,99
珠海,2016-06,34,27~42,优,11,20,7,0.617,18,67
珠海,2016-07,39,22~120,优,15,26,6,0.684,16,73
珠海,2016-08,57,30~144,良,21,33,8,0.739,25,100
珠海,2016-09,73,29~140,良,25,40,11,0.73,27,119
珠海,2016-10,61,22~104,良,27,42,11,0.761,29,104
珠海,2016-11,61,39~125,良,31,47,12,0.793,40,83
珠海,2016-12,77,38~102,良,49,69,14,0.906,55,99
珠海,2017-01,67,40~103,良,41,57,7,0.958,42,78
珠海,2017-02,57,36~87,良,34,46,7,0.707,36,85
珠海,2017-03,67,44~99,良,33,48,8,0.726,51,68
珠海,2017-04,55,27~99,良,26,40,7,0.693,34,76
珠海,2017-05,61,25~152,良,27,40,7,0.635,29,98
珠海,2017-06,26,20~39,优,10,17,3,0.49,12,47
珠海,2017-07,38,18~105,优,14,21,6,0.523,23,55
珠海,2017-08,41,18~172,优,15,25,5,0.516,18,70
珠海,2017-09,61,20~174,良,22,33,7,0.58,23,101
珠海,2017-10,90,30~187,良,33,51,9,0.665,26,142
珠海,2017-11,82,43~160,良,44,67,11,0.773,46,110
珠海,2017-12,83,41~148,良,55,80,13,0.748,49,121
珠海,2018-01,77,35~180,良,46,62,12,0.8,50,89
珠海,2018-02,64,29~107,良,43,60,10,0.718,33,92
珠海,2018-03,61,26~92,良,29,45,8,0.626,37,102
珠海,2018-04,55,25~87,良,27,50,6,0.58,27,87
湛江,2013-12,84,84~84,良,62,72,38,1.3,61,131
湛江,2014-01,79,42~121,良,44,55,22,1.177,25,129
湛江,2014-02,52,20~123,良,31,45,9,1.332,16,66
湛江,2014-03,48,24~84,优,29,48,8,1.171,16,74
湛江,2014-04,46,20~115,优,24,38,6,1.037,10,77
湛江,2014-05,44,25~84,优,19,37,12,1.158,14,84
湛江,2014-06,38,20~89,优,16,33,14,1.227,13,66
湛江,2014-07,32,17~55,优,15,30,14,1.06,10,51
湛江,2014-08,28,15~43,优,12,28,11,0.684,13,37
湛江,2014-09,41,21~86,优,21,39,10,0.83,14,70
湛江,2014-10,78,43~126,良,47,77,15,1.194,17,126
湛江,2014-11,62,37~107,良,35,56,12,1.15,14,98
湛江,2014-12,65,17~102,良,45,72,18,1.6,22,81
湛江,2015-01,69,24~115,良,46,72,14,1.484,21,106
湛江,2015-02,63,18~158,良,42,64,9,0.896,14,90
湛江,2015-03,44,20~79,优,22,38,7,0.835,10,74
湛江,2015-04,52,15~91,良,25,44,9,0.92,14,87
湛江,2015-05,43,28~78,优,15,32,8,1.006,14,84
湛江,2015-06,36,25~50,优,12,30,9,0.753,11,72
湛江,2015-07,42,23~78,优,18,35,12,0.981,14,79
湛江,2015-08,51,23~127,良,24,43,9,0.726,16,90
湛江,2015-09,52,19~105,良,25,40,6,0.697,14,93
湛江,2015-10,79,27~166,良,46,65,11,0.91,21,125
湛江,2015-11,63,24~110,良,29,43,11,0.87,13,109
湛江,2015-12,48,28~99,优,31,42,10,1.094,18,74
湛江,2016-01,51,22~98,良,31,42,10,0.961,17,74
湛江,2016-02,57,23~189,良,39,52,9,0.807,14,75
湛江,2016-03,51,24~100,良,29,41,7,0.9,15,84
湛江,2016-04,50,26~118,优,25,39,7,1,12,82
湛江,2016-05,54,29~128,良,20,34,8,1,13,97
湛江,2016-06,37,23~55,优,13,28,10,0.66,14,74
湛江,2016-07,39,22~75,优,14,30,8,0.668,11,75
湛江,2016-08,46,26~92,优,19,33,8,0.868,12,87
湛江,2016-09,54,25~126,良,27,41,13,0.807,13,98
湛江,2016-10,57,24~91,良,30,44,11,0.823,11,102
湛江,2016-11,51,18~104,良,27,40,11,0.813,13,89
湛江,2016-12,75,40~105,良,47,66,14,1.006,22,116
湛江,2017-01,65,30~142,良,39,54,9,0.99,18,102
湛江,2017-02,60,27~112,良,37,50,10,0.85,15,99
湛江,2017-03,55,32~96,良,32,49,8,0.758,16,91
湛江,2017-04,59,30~115,良,27,44,8,0.773,15,100
湛江,2017-05,55,26~137,良,21,36,9,0.716,12,97
湛江,2017-06,34,22~47,优,13,30,9,0.667,12,64
湛江,2017-07,37,20~84,优,14,27,8,0.665,11,70
湛江,2017-08,37,21~77,优,14,28,9,0.665,13,73
湛江,2017-09,41,18~73,优,20,33,10,0.693,15,77
湛江,2017-10,62,18~142,良,35,48,11,0.781,15,105
湛江,2017-11,67,25~125,良,42,55,12,0.86,18,103
湛江,2017-12,84,40~148,良,56,70,17,0.884,24,125
湛江,2018-01,65,22~106,良,39,48,10,0.774,20,102
湛江,2018-02,71,35~119,良,47,60,10,0.782,17,104
湛江,2018-03,61,25~110,良,26,40,7,0.665,11,109
湛江,2018-04,53,28~110,良,26,45,8,0.632,11,93
镇江,2013-12,179,63~358,中度污染,141,189,49,1.577,72,38
镇江,2014-01,148,60~313,轻度污染,113,143,33,1.445,58,46
镇江,2014-02,93,25~187,良,68,78,18,1.107,32,56
镇江,2014-03,108,56~218,轻度污染,77,115,26,1.168,46,77
镇江,2014-04,91,47~161,良,64,102,20,1.06,48,103
镇江,2014-05,113,57~210,轻度污染,73,164,32,1.148,49,132
镇江,2014-06,110,42~216,轻度污染,80,122,21,1.107,40,115
镇江,2014-07,93,35~178,良,65,96,24,1.206,34,92
镇江,2014-08,74,26~164,良,44,80,16,1.261,30,110
镇江,2014-09,66,33~136,良,37,74,18,1.097,41,101
镇江,2014-10,81,58~134,良,51,106,22,1.158,50,109
镇江,2014-11,91,42~191,良,66,109,25,1.223,58,81
